id,name,address,city,department,country,kind,nit,phone,lat,lng,validation_status,confidence,precision,provider,evidence,distance_to_runt_anchor_m,address_consistency,runt_source_url,geocode_source_url
cda-manizales-centro-de-diagnostico-automotor-fullmoto-070ccbb6af,CENTRO DE DIAGNOSTICO AUTOMOTOR FULLMOTOS,CARRERA 25 NO 17 - 66 LC3 BARRIO SAN ANTONIO,Manizales,Caldas,Colombia,CDA,900722916,3017110121,5.065564155578613,-75.52043151855469,confirmed_business,0.96,business,overture_maps_2026-06-17,Overture 48376557-3639-40ab-b69d-97b68cdb7b83; nombre comercial muy fuerte; nombre=CDA Fullmotos; dirección=Cra. 25 #40-97; score_nombre=1.000; confianza_fuente=0.515; dirección RUNT y lugar comercial difieren,42.5,within_100m,https://www.runt.gov.co/directorio-de-actores,https://docs.overturemaps.org/getting-data/
cda-manizales-centro-de-diagnostico-automotor-fullmoto-a12a31c6bc,CENTRO DE DIAGNOSTICO AUTOMOTOR FULLMOTOS LA 25 S.A.S,CRA 25 17 66 LC 3,Manizales,Caldas,Colombia,CDA,901457293,3012033012,5.065564155578613,-75.52043151855469,confirmed_business,0.9536,business,overture_maps_2026-06-17,Overture 48376557-3639-40ab-b69d-97b68cdb7b83; nombre comercial muy fuerte; nombre=CDA Fullmotos; dirección=Cra. 25 #40-97; score_nombre=0.920; confianza_fuente=0.515; dirección RUNT y lugar comercial difieren,42.5,within_100m,https://www.runt.gov.co/directorio-de-actores,https://docs.overturemaps.org/getting-data/
cda-manizales-centro-de-diagnostico-automotor-motolina-0ce021ad5c,CENTRO DE DIAGNOSTICO AUTOMOTOR MOTOLINARES,CARRERA 24 # 32 - 49 BRR FUNDADORES,Manizales,Caldas,Colombia,CDA,901345789,3113010474,5.0668747,-75.5108309,confirmed_address,0.92,building,manizales_geoportal_nomenclatura_predial,"Dirección municipal CR 24 32 49; OBJECTID 52874; derivation_method=polygon_area_centroid. Confirma la dirección predial oficial del Geoportal de Manizales, no el negocio.",41.5,within_100m,https://www.runt.gov.co/directorio-de-actores,https://sig.manizales.gov.co/wadmzl/rest/services/20_WEB/2020_consulta_POT_urbano_web_v10_2/MapServer/10/query?f=json&objectIds=52874&outFields=CATASTRO_13SEP2021.DBO.Construcciones_Urbanas_MASORA_NEW.OBJECTID%2CCATASTRO_13SEP2021.DBO.BDD_PREDIO_AVALUO_PROP_NEW.direccion&returnGeometry=true&outSR=4326
cda-manizales-diagnosticentro-parque-de-las-aguas-411f21a64f,DIAGNOSTICENTRO PARQUE DE LAS AGUAS,CRA 23 # 13-40,Manizales,Caldas,Colombia,CDA,901031431,3128012969,5.066808700561523,-75.52310180664062,confirmed_business,0.9536,business,overture_maps_2026-06-17,Overture 1e339f66-0b01-4c41-af62-8ed7a256ed2b; nombre y dirección coinciden; nombre=CDA Parque de las Aguas; dirección=Carrera 23 13-40; score_nombre=0.920; confianza_fuente=0.946; web=https://cdaparquedelasaguas.com/,31.5,within_100m,https://www.runt.gov.co/directorio-de-actores,https://cdaparquedelasaguas.com/
cea-manizales-academia-automovilistica-caldas-sas-12d613c393,ACADEMIA AUTOMOVILISTICA CALDAS SAS,CARRERA 23 NRO 53A 25,Manizales,Caldas,Colombia,CEA,900351845,6068911466,5.0627089,-75.4949577,confirmed_address,0.92,building,manizales_geoportal_nomenclatura_predial,"Dirección municipal K 23 53A 25 27 (incluye placa RUNT 25); OBJECTID 26301; derivation_method=polygon_area_centroid. Confirma la dirección predial oficial del Geoportal de Manizales, no el negocio.",33.6,within_100m,https://www.runt.gov.co/directorio-de-actores,https://sig.manizales.gov.co/wadmzl/rest/services/20_WEB/2020_consulta_POT_urbano_web_v10_2/MapServer/10/query?f=json&objectIds=26301&outFields=CATASTRO_13SEP2021.DBO.Construcciones_Urbanas_MASORA_NEW.OBJECTID%2CCATASTRO_13SEP2021.DBO.BDD_PREDIO_AVALUO_PROP_NEW.direccion&returnGeometry=true&outSR=4326
cea-manizales-academia-automovilistica-los-profesional-f40dba1467,ACADEMIA AUTOMOVILISTICA LOS PROFESIONALES AAPRO,CRA. 21 # 14-46,Manizales,Caldas,Colombia,CEA,10252933,8872204,5.068161487579346,-75.52245330810547,confirmed_address,0.9291294117647059,address,overture_maps_2026-06-17,Overture 4f99a1d6-5442-4b67-a4a0-dbeb0677c404; dirección exacta coincide; nombre=Automovilística Academy Professionals; dirección=Carrera 21 14-46; score_nombre=0.614; confianza_fuente=0.815; web=http://www.academiaautomovilisticalosprofesionales.com/ubicacion.html,43.5,within_100m,https://www.runt.gov.co/directorio-de-actores,http://www.academiaautomovilisticalosprofesionales.com/ubicacion.html
cea-manizales-academia-automovilistica-piloto-177f760536,ACADEMIA AUTOMOVILISTICA PILOTO,CARRERA 21 NO. 15-40,Manizales,Caldas,Colombia,CEA,17171839,8828184,5.0680434,-75.5217931,approximate_not_confirmed,0.72,address_interpolation,manizales_geoportal_nomenclatura_predial_interpolation,Interpolación municipal entre OBJECTID 80394 (K 21 15 38) y 80393 (K 21 15 44 48) hacia placa 40; fórmula (40-38)/(44-38)=0.333333. Sin predio exacto; no confirma el negocio.,41.2,within_100m,https://www.runt.gov.co/directorio-de-actores,https://sig.manizales.gov.co/wadmzl/rest/services/20_WEB/2020_consulta_POT_urbano_web_v10_2/MapServer/10/query?f=json&objectIds=80394%2C80393&outFields=CATASTRO_13SEP2021.DBO.Construcciones_Urbanas_MASORA_NEW.OBJECTID%2CCATASTRO_13SEP2021.DBO.BDD_PREDIO_AVALUO_PROP_NEW.direccion&returnGeometry=true&outSR=4326
cea-manizales-academia-de-automovilismo-nikilauda-0cb40d70d7,ACADEMIA DE AUTOMOVILISMO NIKILAUDA,CARRERA 23 66-30 AP 201,Manizales,Caldas,Colombia,CEA,16696163,8910778,5.054795265197754,-75.48506927490234,confirmed_business,0.9417142857142857,business,overture_maps_2026-06-17,Overture 92ec7139-c72b-43b1-b790-ab240ea1ddf6; nombre y cuadra coinciden; nombre=Academia Automovilistica Niki Lauda; dirección=Carrera 23 66-30; score_nombre=0.771; confianza_fuente=0.395,,anchor_not_available,https://www.runt.gov.co/directorio-de-actores,https://docs.overturemaps.org/getting-data/
cea-manizales-autoescuela-manizales-e-a-t-4bd057ccb2,AUTOESCUELA MANIZALES E.A.T.,CARRERA 24B NO. 43-15,Manizales,Caldas,Colombia,CEA,810004859,8810067,5.064927101135254,-75.50348663330078,confirmed_business,0.9536,business,overture_maps_2026-06-17,Overture ca029d0d-7630-4501-b8a9-b8cdb46fad3c; nombre y dirección coinciden; nombre=Autoescuela Manizales; dirección=Carrera 24B 43-15; score_nombre=0.920; confianza_fuente=0.643; web=http://www.autoescuelamanizales.com,19.2,within_100m,https://www.runt.gov.co/directorio-de-actores,http://www.autoescuelamanizales.com
cea-manizales-cea-educar-manizales-2adc7ac1c6,CEA EDUCAR MANIZALES,CL 10 24 69 P1 - CENTENARIO,Manizales,Caldas,Colombia,CEA,901407990,3147363767,5.0658345,-75.5246329,confirmed_address,1.0,building,geoapify,"Candidato previo aceptado; país=Colombia, municipio=Manizales y precisión suficiente.",119.5,within_250m,https://www.runt.gov.co/directorio-de-actores,https://www.geoapify.com/geocoding-api/
cea-manizales-cea-escuela-americana-de-automovilismo-m-d4b714cae6,CEA ESCUELA AMERICANA DE AUTOMOVILISMO MANIZALES,CL 31 20 23,Manizales,Caldas,Colombia,CEA,901967761,3024634422,5.069046497344971,-75.51176452636719,confirmed_address,0.896,address,overture_maps_2026-06-17,Overture 03208a30-423d-4169-9009-c533da16d6ff; dirección exacta coincide; nombre=Fundacion Cruzada Social; dirección=Calle 31 20-23; score_nombre=0.200; confianza_fuente=0.825; web=http://www.cruzadasocial.org/,35.6,within_100m,https://www.runt.gov.co/directorio-de-actores,http://www.cruzadasocial.org/
cea-manizales-cea-practicar-del-eje-manizales-71a9a35cf0,CEA PRACTICAR DEL EJE - MANIZALES,CRA 23 NRO 70-59 ALTA SUIZA - AVENIDA SANTANDER,Manizales,Caldas,Colombia,CEA,901247003,3138836685,5.0518489,-75.4840936,approximate_not_confirmed,0.72,address_interpolation,manizales_geoportal_nomenclatura_predial_interpolation,Interpolación municipal Alta Suiza entre OBJECTID 105038 (K 23 70 55) y 105040 (K 23 70 75) hacia placa 59; fórmula (59-55)/(75-55)=0.20. Reemplaza coordenada errónea previa en Cerro de Oro/Colseguros. Estado approximate_not_confirmed; no confirma el negocio.,868.7,official_correction_over_250m,https://www.runt.gov.co/directorio-de-actores,https://sig.manizales.gov.co/wadmzl/rest/services/20_WEB/2020_consulta_POT_urbano_web_v10_2/MapServer/10/query?f=json&objectIds=105038%2C105040&outFields=CATASTRO_13SEP2021.DBO.Construcciones_Urbanas_MASORA_NEW.OBJECTID%2CCATASTRO_13SEP2021.DBO.BDD_PREDIO_AVALUO_PROP_NEW.direccion&returnGeometry=true&outSR=4326
cea-manizales-cea-sevial-manizales-sas-716cb248de,CEA SEVIAL MANIZALES SAS,CR 24 17 24,Manizales,Caldas,Colombia,CEA,901762853,3126103785,5.0661845207214355,-75.52062225341797,confirmed_business,0.9536,business,overture_maps_2026-06-17,Overture 92530c7e-0fe0-40e7-a778-b9b91a0764e5; nombre y dirección coinciden; nombre=Academia De ConducciÓN - Cea Sevial Manizales; dirección=Carrera 24 17; score_nombre=0.920; confianza_fuente=0.802; web=https://ceasevial.co/; dirección RUNT y lugar comercial difieren,27.4,within_100m,https://www.runt.gov.co/directorio-de-actores,https://ceasevial.co/
cea-manizales-cea-tecnicar-c9fad3737c,CEA TECNICAR,CARRERA 24B # 61A 67 BARRIO ESTRELLA,Manizales,Caldas,Colombia,CEA,900061911,8850561,5.0584306716918945,-75.48926544189453,confirmed_business,0.9536,business,overture_maps_2026-06-17,Overture 39d6cfa3-d5fe-4b20-b91c-a61b905ef107; nombre comercial muy fuerte; nombre=Academia de Conducción Tecnicar; dirección=Carrera 24C 61A-67; score_nombre=0.920; confianza_fuente=0.607; web=http://www.ceatecnicar.com/; dirección RUNT y lugar comercial difieren,92.9,within_100m,https://www.runt.gov.co/directorio-de-actores,http://www.ceatecnicar.com/
cea-manizales-centro-de-ensenanza-automovilistica-edus-85761532ed,CENTRO DE ENSEÑANZA AUTOMOVILISTICA - EDUSOFT LTDA,CALLE 51 25 53 BARRIO ARBOLEDA,Manizales,Caldas,Colombia,CEA,810001379,8863444,5.062195777893066,-75.4976577758789,confirmed_business,0.96,business,overture_maps_2026-06-17,Overture eb816ff0-48a2-4291-87f7-524d9218d178; teléfono RUNT coincide; nombre=Centro Enseñanza Automovilística Edusoft; dirección=Calle 51 25-53; score_nombre=1.000; confianza_fuente=0.440; web=https://www.ceaedusoft.com.co/,,anchor_not_available,https://www.runt.gov.co/directorio-de-actores,https://www.ceaedusoft.com.co/
cea-manizales-centro-de-ensenanza-automovilistica-cald-3e6c3b1930,CENTRO DE ENSEÑANZA AUTOMOVILISTICA CALDAS,CRA 24 53-20,Manizales,Caldas,Colombia,CEA,901461969,0,5.0627826,-75.4962432,confirmed_address,0.92,building,manizales_geoportal_nomenclatura_predial,"Dirección municipal K 24 53 20 K 25; OBJECTID 14593; derivation_method=polygon_area_centroid. Confirma la dirección predial oficial del Geoportal de Manizales, no el negocio.",33.1,within_100m,https://www.runt.gov.co/directorio-de-actores,https://sig.manizales.gov.co/wadmzl/rest/services/20_WEB/2020_consulta_POT_urbano_web_v10_2/MapServer/10/query?f=json&objectIds=14593&outFields=CATASTRO_13SEP2021.DBO.Construcciones_Urbanas_MASORA_NEW.OBJECTID%2CCATASTRO_13SEP2021.DBO.BDD_PREDIO_AVALUO_PROP_NEW.direccion&returnGeometry=true&outSR=4326
cea-manizales-centro-de-ensenanza-automovilistica-cate-a67c787bb8,CENTRO DE ENSEÑANZA AUTOMOVILISTICA CATEGORIA SUPERIOR,CALLE 18 NUMERO 12 08,Manizales,Caldas,Colombia,CEA,800128717,8845806,5.074037075042725,-75.52067565917969,confirmed_business,0.96,business,overture_maps_2026-06-17,Overture e4dad809-d595-4b14-9fd4-c4efb85444dd; teléfono RUNT coincide; nombre=Academia Automovilística Categoría Superior; dirección=Calle 18 12; score_nombre=1.000; confianza_fuente=0.398; web=http://www.categoriasuperior.com; dirección RUNT y lugar comercial difieren,20.0,within_100m,https://www.runt.gov.co/directorio-de-actores,http://www.categoriasuperior.com
cea-manizales-centro-de-ensenanza-automovilistica-eliz-9a0d8bded8,CENTRO DE ENSEÑANZA AUTOMOVILISTICA ELIZCAR SAS,CALLE 63 12B - 15,Manizales,Caldas,Colombia,CEA,901400704,3116096995,5.062137603759766,-75.47877502441406,confirmed_business,0.96,business,overture_maps_2026-06-17,Overture 11994ec4-52e5-45b3-88e0-539db8860c81; teléfono RUNT coincide; nombre=Centro de Ensenanza Automovilistica Elizcar; dirección=Calle 63 12B-15; score_nombre=1.000; confianza_fuente=0.543,18.1,within_100m,https://www.runt.gov.co/directorio-de-actores,https://docs.overturemaps.org/getting-data/
cea-manizales-centro-de-ensenanza-de-automovilismo-edu-e34e8339e3,CENTRO DE ENSEÑANZA DE AUTOMOVILISMO EDUCAR,CRA 23 66 28,Manizales,Caldas,Colombia,CEA,1053805568,3128600485,5.054795265197754,-75.48506927490234,confirmed_address,0.91,address_neighbour,overture_maps_2026-06-17,RUNT indica Carrera 23 #66-28; Overture 92ec7139-c72b-43b1-b790-ab240ea1ddf6 ubica el número contiguo Carrera 23 #66-30. Se descarta el punto Geoapify previo por quedar aproximadamente 1 km fuera.,,anchor_not_available,https://www.runt.gov.co/directorio-de-actores,https://docs.overturemaps.org/getting-data/
cia-manizales-centro-integral-de-atencion-rutas-de-col-e89cbc963e,CENTRO INTEGRAL DE ATENCION RUTAS DE COLOMBIA,CALLE 21 # 19 - 27 CENTRO,Manizales,Caldas,Colombia,CIA,901851594,0,5.0694094,-75.5181173,confirmed_address,0.92,building,manizales_geoportal_nomenclatura_predial,"Dirección municipal C 21 19 27; OBJECTID 27405; derivation_method=polygon_area_centroid. Confirma la dirección predial oficial del Geoportal de Manizales, no el negocio.",31.6,within_100m,https://www.runt.gov.co/directorio-de-actores,https://sig.manizales.gov.co/wadmzl/rest/services/20_WEB/2020_consulta_POT_urbano_web_v10_2/MapServer/10/query?f=json&objectIds=27405&outFields=CATASTRO_13SEP2021.DBO.Construcciones_Urbanas_MASORA_NEW.OBJECTID%2CCATASTRO_13SEP2021.DBO.BDD_PREDIO_AVALUO_PROP_NEW.direccion&returnGeometry=true&outSR=4326
cia-manizales-centro-integral-de-atencion-eje-cafetero-3000df8047,CENTRO INTEGRAL DE ATENCIÓN EJE CAFETEROS S.A.S,CARRERA 20 NO.21-40,Manizales,Caldas,Colombia,CIA,900455427,7550531,5.0692235,-75.5179797,approximate_not_confirmed,0.72,address_interpolation,manizales_geoportal_nomenclatura_predial_interpolation,Interpolación municipal entre OBJECTID 27319 (K 20 21 35) y 27346 (K 20 21 51) hacia placa 40; fórmula (40-35)/(51-35)=0.3125. Sin predio exacto; no confirma el negocio.,15.8,within_100m,https://www.runt.gov.co/directorio-de-actores,https://sig.manizales.gov.co/wadmzl/rest/services/20_WEB/2020_consulta_POT_urbano_web_v10_2/MapServer/10/query?f=json&objectIds=27319%2C27346&outFields=CATASTRO_13SEP2021.DBO.Construcciones_Urbanas_MASORA_NEW.OBJECTID%2CCATASTRO_13SEP2021.DBO.BDD_PREDIO_AVALUO_PROP_NEW.direccion&returnGeometry=true&outSR=4326
cia-manizales-cia-manizales-sas-931d82a0f9,CIA MANIZALES SAS,CL 22 19 11,Manizales,Caldas,Colombia,CIA,901878778,6068720791,5.0693965,-75.5175948,confirmed_address,1.0,building,geoapify,"Candidato previo aceptado; país=Colombia, municipio=Manizales y precisión suficiente.",36.2,within_100m,https://www.runt.gov.co/directorio-de-actores,https://www.geoapify.com/geocoding-api/
cia-manizales-cia-sitt-express-manizales-96d0b725df,CIA SITT EXPRESS MANIZALES,CALLE 53C 26 10 ARBOLEDA,Manizales,Caldas,Colombia,CIA,901867887,3043857447,5.0596547,-75.497725,confirmed_address,1.0,building,geoapify,"Candidato previo aceptado; país=Colombia, municipio=Manizales y precisión suficiente.",130.3,within_250m,https://www.runt.gov.co/directorio-de-actores,https://www.geoapify.com/geocoding-api/
cia-manizales-cia-terminal-manizales-sas-fae703ee5a,CIA TERMINAL MANIZALES SAS,VIA PANAMERICANA 66 41 ESTACION DE SERVIVIOS LOS CAMBULOS,Manizales,Caldas,Colombia,CIA,901893566,0,5.0505407,-75.5063907,confirmed_address,0.94,business_complex,openstreetmap_overpass,RUNT indica Estación de Servicios Los Cámbulos; coincide con OSM way/493479287 Estación de Servicio Terminal Manizales dentro del complejo Terminal Los Cámbulos.,,anchor_not_available,https://www.runt.gov.co/directorio-de-actores,https://www.openstreetmap.org/way/493479287
cia-manizales-cia-transito-de-manizales-62d29d68d1,CIA TRANSITO DE MANIZALES,CR 19 22 40 - CENTRO,Manizales,Caldas,Colombia,CIA,901534525,3175155967,5.069577693939209,-75.517822265625,confirmed_business,0.9536,business,overture_maps_2026-06-17,Overture f8426ec9-289d-431a-a71c-5a72a23ad7d0; nombre comercial muy fuerte; nombre=Servicios de Tránsito de Manizales; dirección=Calle 22A-19; score_nombre=0.920; confianza_fuente=0.294; web=http://www.stm.com.co; dirección RUNT y lugar comercial difieren,9.3,within_100m,https://www.runt.gov.co/directorio-de-actores,http://www.stm.com.co
cia-manizales-ciavil-manizales-s-a-s-e49bee2a11,CIAVIL - MANIZALES S.A.S.,CALLE 22 19 47 LOCAL 2 CENTRO,Manizales,Caldas,Colombia,CIA,901639235,3007396094,5.0693965,-75.5175948,confirmed_address,1.0,building,geoapify,"Candidato previo aceptado; país=Colombia, municipio=Manizales y precisión suficiente.",36.2,within_100m,https://www.runt.gov.co/directorio-de-actores,https://www.geoapify.com/geocoding-api/
cia-manizales-cimyc-manizales-s-a-s-498175000a,CIMYC MANIZALES S.A.S,CARRERA 19 #64A-19A,Manizales,Caldas,Colombia,CIA,901447764,0,5.05813485,-75.48422695,approximate_not_confirmed,0.5,street_intersection,openstreetmap_road_network,Cruce colombiano carrera 19 con calle 64a; separación de vías=112.5 m; no confirma el negocio.,0.0,within_100m,https://www.runt.gov.co/directorio-de-actores,https://www.openstreetmap.org/copyright
crc-manizales-centro-de-diagnostico-psicosensometrico--9b51e2035c,CENTRO DE DIAGNOSTICO PSICOSENSOMETRICO DE CALDAS,CARRERA 23 NO.31-09,Manizales,Caldas,Colombia,CRC,900112930,2112473,5.067387104034424,-75.51170349121094,confirmed_address,0.8897627118644068,address,overture_maps_2026-06-17,Overture 8f95328e-52b0-4b73-9960-ec77f760c17e; dirección exacta coincide; nombre=Fundadores; dirección=Carrera 23 31-9; score_nombre=0.122; confianza_fuente=0.522,,anchor_not_available,https://www.runt.gov.co/directorio-de-actores,https://docs.overturemaps.org/getting-data/
crc-manizales-centro-de-reconocimiento-de-conductores--85ee12eed5,CENTRO DE RECONOCIMIENTO DE CONDUCTORES CONDUCIR IPS LTDA,CALLE 20 NO. 19-12 PISO 3,Manizales,Caldas,Colombia,CRC,900155225,8734700,5.069489479064941,-75.51908111572266,confirmed_address,0.8887272727272727,address,overture_maps_2026-06-17,Overture c1154e4b-b8f4-4334-a98d-4b1fa82a50c9; dirección exacta coincide; nombre=Solo Soat; dirección=Cl. 20 #19-12 Oficina 207; score_nombre=0.109; confianza_fuente=0.215,10.2,within_100m,https://www.runt.gov.co/directorio-de-actores,https://docs.overturemaps.org/getting-data/
crc-manizales-centro-de-reconocimiento-de-conductores--dfb8fe156d,CENTRO DE RECONOCIMIENTO DE CONDUCTORES EVALUANDO MANIZALES,CALLE 22 NO. 18-29 PISO 2,Manizales,Caldas,Colombia,CRC,900094432,8830561,5.0702978,-75.5177831,approximate_not_confirmed,0.62,street_intersection,openstreetmap_road_network,Cruce colombiano calle 22 con carrera 18; separación de vías=0.0 m; no confirma el negocio.,0.0,within_100m,https://www.runt.gov.co/directorio-de-actores,https://www.openstreetmap.org/copyright
crc-manizales-certificamos-agustinos-98839ab670,CERTIFICAMOS AGUSTINOS,CRA 19 18-27 LC 3/3-1,Manizales,Caldas,Colombia,CRC,900697302,3008149289,5.069385,-75.5203143,approximate_not_confirmed,0.62,street_intersection,openstreetmap_road_network,Cruce colombiano carrera 19 con calle 18; separación de vías=0.0 m; no confirma el negocio.,0.0,within_100m,https://www.runt.gov.co/directorio-de-actores,https://www.openstreetmap.org/copyright
crc-manizales-certificamos-manizales-sas-b5dfa44562,CERTIFICAMOS MANIZALES SAS,CRA 21 23 - 21 L 101,Manizales,Caldas,Colombia,CRC,900788221,8903737 3137246684,5.068535327911377,-75.5167465209961,confirmed_address,0.9011764705882352,address,overture_maps_2026-06-17,Overture 723a8d68-5922-4c25-9023-585d66c986b5; dirección exacta coincide; nombre=Sexiamor; dirección=Carrera 21 23-21 L-204 Edif Tamanaco; score_nombre=0.265; confianza_fuente=0.310,36.4,within_100m,https://www.runt.gov.co/directorio-de-actores,https://docs.overturemaps.org/getting-data/
crc-manizales-certificamos-terminal-8c0ec71ce6,CERTIFICAMOS TERMINAL,CRA 43 # 65 100 LC SALA VIP,Manizales,Caldas,Colombia,CRC,900697302,3187519266,5.0493767,-75.5060386,confirmed_address,0.95,address,openstreetmap_overpass,OSM node/1103445128 coincide exactamente con Carrera 43 #65-100 dentro de la Terminal Los Cámbulos; se descarta un punto Overture inconsistente con el complejo.,0.0,within_100m,https://www.runt.gov.co/directorio-de-actores,https://www.openstreetmap.org/node/1103445128
