id,name,address,city,department,country,kind,nit,phone,lat,lng,validation_status,confidence,precision,provider,evidence,distance_to_runt_anchor_m,address_consistency,runt_source_url,geocode_source_url
cea-bucaramanga-cea-al-volante-la-27-7a66faeef3,CEA AL VOLANTE LA 27,CARRERA 27 NUMERO 34 - 08,Bucaramanga,Santander,Colombia,CEA,901400583,3017957095,7.122202150726384,-73.11662652631051,approximate_not_confirmed,0.55,street_interpolation,openstreetmap_local_interpolation,"Interpolación en carrera 27 entre (21.0, 70.0) y (36.0, 7.0); no confirma el negocio.",101.6,within_250m,https://www.runt.gov.co/directorio-de-actores,https://www.openstreetmap.org/copyright
cea-bucaramanga-cea-autoaprender-s-a-s-d6b391cfa9,CEA AUTOAPRENDER S.A.S.,AVENIDA QUEBRADASECA NO 32 - 03,Bucaramanga,Santander,Colombia,CEA,1098643687,6914665,7.129549503326416,-73.11524963378906,confirmed_business,0.96,business,overture_maps_2026-06-17,Overture 48fc9f1e-1ea0-420f-aa93-fb75f1351a83; nombre comercial muy fuerte; nombre=Autoaprender S.A.S; dirección=Avenida Quebradaseca 33-24; score_nombre=1.000; confianza_fuente=0.611; web=https://www.autoaprender.com/; dirección RUNT y lugar comercial difieren,,anchor_not_available,https://www.runt.gov.co/directorio-de-actores,https://www.autoaprender.com/
cea-bucaramanga-cea-colsetrans-041d74e3eb,CEA COLSETRANS,CARRERA 27 NO 104 25 LA CALLEJA,Bucaramanga,Santander,Colombia,CEA,5653166,6369221,7.08951615,-73.10891735,approximate_not_confirmed,0.58,street_intersection,openstreetmap_road_network,Se prioriza la dirección RUNT mediante road_intersection:carrera 27/calle 104; el lugar comercial geoapify quedó a 5528 m y no coincidió por teléfono.,0.0,within_100m,https://www.runt.gov.co/directorio-de-actores,https://www.openstreetmap.org/copyright
cea-bucaramanga-cea-luz-marina-bohorquez-de-gamboa-d54982fcef,CEA LUZ MARINA BOHORQUEZ DE GAMBOA,CRA 30 NO 19-56,Bucaramanga,Santander,Colombia,CEA,63287437,6452465,7.130372524261475,-73.1173324584961,confirmed_business,0.9536,business,overture_maps_2026-06-17,Overture 2ef34b38-9457-4b77-be4f-991af24eabd6; teléfono RUNT coincide; nombre=Academia Automovilistica Luz Marina Bohorquez; dirección=Carrera 30 19-56; score_nombre=0.920; confianza_fuente=0.286; web=http://www.cealuzmarinabohorquez.amawebs.com,69.1,within_100m,https://www.runt.gov.co/directorio-de-actores,http://www.cealuzmarinabohorquez.amawebs.com
cea-bucaramanga-cea-manejando-bucaramanga-55c16c929c,CEA MANEJANDO BUCARAMANGA,CARRERA 34 NO 52 - 21,Bucaramanga,Santander,Colombia,CEA,900784960,6909746,7.1130475997924805,-73.1097412109375,confirmed_address,0.8999384615384616,address,overture_maps_2026-06-17,Overture 2cbcfdb6-4296-41d8-afb8-d2417af83360; dirección exacta coincide; nombre=Gonzalez Mebarak y Consultores Juridicos; dirección=Carrera 34 52-21; score_nombre=0.249; confianza_fuente=0.608; web=http://www.gonzalezmebarak.com/,,anchor_not_available,https://www.runt.gov.co/directorio-de-actores,http://www.gonzalezmebarak.com/
cea-bucaramanga-cea-manejar-96b119a7fa,CEA MANEJAR,CALLE 32 28 - 73 BARRIO LA AURORA,Bucaramanga,Santander,Colombia,CEA,900357750,6832500,7.120311260223389,-73.11607360839844,confirmed_business,0.96,business,overture_maps_2026-06-17,Overture 91bb6e90-9d82-43a5-8c47-2835715246fc; teléfono RUNT coincide; nombre=CRC Manejar; dirección=Carrera 27 37-49; score_nombre=1.000; confianza_fuente=0.262; dirección RUNT y lugar comercial difieren,,anchor_not_available,https://www.runt.gov.co/directorio-de-actores,https://docs.overturemaps.org/getting-data/
cea-bucaramanga-ceapromover-s-a-s-e38bd2da54,CEAPROMOVER S.A.S,CALLE 20 23 37 BRR SAN FRANCISCO,Bucaramanga,Santander,Colombia,CEA,901546581,3163747877,7.129137992858887,-73.12245178222656,confirmed_business,0.9346206896551724,business,overture_maps_2026-06-17,Overture bc784616-fdfa-4556-afb7-6714cb260acb; teléfono RUNT coincide; nombre=Cea promover; dirección=Calle 20 #23-37; score_nombre=0.683; confianza_fuente=0.531; web=https://ceapromover.com/,,anchor_not_available,https://www.runt.gov.co/directorio-de-actores,https://ceapromover.com/
cea-bucaramanga-centro-de-ensenanza-automovilistica-auto-fbb20141ed,CENTRO DE ENSEÑANZA AUTOMOVILISTICA AUTO SANTANDER,CALLE 36 NO 28 13 PISO 2 INTERIOR 1 BARRIO MEJORAS PUBLICAS,Bucaramanga,Santander,Colombia,CEA,91277509,6352547,7.128196716308594,-73.12010192871094,confirmed_business,0.9536,business,overture_maps_2026-06-17,Overture 5bdc96f7-6e31-40ae-96ac-c1f984ebe5f9; nombre comercial muy fuerte; nombre=Auto Bucaramanga CEA; dirección=Carrera 24 21-48; score_nombre=0.920; confianza_fuente=0.917; web=http://www.autobucaramangacea.com/; dirección RUNT y lugar comercial difieren,,anchor_not_available,https://www.runt.gov.co/directorio-de-actores,http://www.autobucaramangacea.com/
cea-bucaramanga-centro-de-ensenanza-automovilistica-auto-25a4449a7d,CENTRO DE ENSEÑANZA AUTOMOVILISTICA AUTOBUCARAMANGA,BOULEVAR BOLIVAR # 25 - 71 LOCAL 101,Bucaramanga,Santander,Colombia,CEA,901894117,3173676066,7.128269195556641,-73.12054443359375,confirmed_address,0.82,address_neighbour,overture_maps_2026-06-17,"RUNT indica Bulevar Bolívar 25-71. Overture bd035f53-7db2-4276-8cdb-0f7d93c1fe52 ubica Bulevar Bolívar 25-64, número contiguo en el mismo frente vial.",,anchor_not_available,https://www.runt.gov.co/directorio-de-actores,https://docs.overturemaps.org/getting-data/
cea-bucaramanga-centro-de-ensenanza-automovilistica-auto-5a9b7a4993,CENTRO DE ENSEÑANZA AUTOMOVILISTICA AUTOEDUCAR,CRA 36 N 34 35 BARRIO EL PRADO,Bucaramanga,Santander,Colombia,CEA,901452218,3167602975,7.1258764,-73.1103698,approximate_not_confirmed,0.58,street_intersection,openstreetmap_road_network,Se prioriza la dirección RUNT mediante road_intersection:carrera 36/calle 34; el lugar comercial overture_maps_2026-06-17 quedó a 1596 m y no coincidió por teléfono.,0.0,within_100m,https://www.runt.gov.co/directorio-de-actores,https://www.openstreetmap.org/copyright
cea-bucaramanga-centro-de-ensenanza-automovilistica-auto-9a9cc5e79e,CENTRO DE ENSEÑANZA AUTOMOVILISTICA AUTORUEDA,CALLE 21 # 22 - 27 LOCAL 1,Bucaramanga,Santander,Colombia,CEA,901858465,6076959304,7.128042907835259,-73.12328297441822,approximate_not_confirmed,0.55,street_interpolation,openstreetmap_local_interpolation,"Interpolación en calle 21 entre (18.0, 32.0) y (24.0, 5.0); no confirma el negocio.",25.0,within_100m,https://www.runt.gov.co/directorio-de-actores,https://www.openstreetmap.org/copyright
cea-bucaramanga-centro-de-ensenanza-automovilistica-baro-a9f546371c,CENTRO DE ENSEÑANZA AUTOMOVILISTICA BARON S.A.S,CARRERA 26 N 30 16,Bucaramanga,Santander,Colombia,CEA,901355885,6992415,7.135779857635498,-73.12159729003906,confirmed_business,0.9536,business,overture_maps_2026-06-17,Overture d556f50a-4f04-4cc4-ad63-496282777cdb; nombre comercial muy fuerte; nombre=Cea Barón; dirección=Carrera 26-16; score_nombre=0.920; confianza_fuente=0.938; dirección RUNT y lugar comercial difieren,,anchor_not_available,https://www.runt.gov.co/directorio-de-actores,https://docs.overturemaps.org/getting-data/
cea-bucaramanga-centro-de-ensenanza-automovilistica-cea--182b3d4cc7,CENTRO DE ENSEÑANZA AUTOMOVILISTICA CEA CONDUCTORES S.A.S,CRA 33 # 48-66 PISO 2,Bucaramanga,Santander,Colombia,CEA,900431047,6577484,7.1165956,-73.1111001,approximate_not_confirmed,0.58,street_intersection,openstreetmap_road_network,Se prioriza la dirección RUNT mediante road_intersection:carrera 33/calle 48; el lugar comercial overture_maps_2026-06-17 quedó a 788 m y no coincidió por teléfono.,0.0,within_100m,https://www.runt.gov.co/directorio-de-actores,https://www.openstreetmap.org/copyright
cea-bucaramanga-centro-de-ensenanza-automovilistica-fesp-28a88cb9ce,CENTRO DE ENSEÑANZA AUTOMOVILISTICA FESPVIAL,CALLE 44 # 29 A - 38,Bucaramanga,Santander,Colombia,CEA,900501621,6960101,7.120028495788574,-73.11211395263672,confirmed_address,0.8933333333333333,address,overture_maps_2026-06-17,Overture e9391302-b925-471a-ba4a-b591e9f2ee4b; dirección exacta coincide; nombre=Otsu Sushi; dirección=Calle 44 29A-38; score_nombre=0.167; confianza_fuente=0.246; web=https://www.instagram.com/otsusushibga?igsh=MXFweXMzN3ppc2JoMA%3D%3D&utm_source=qr,,anchor_not_available,https://www.runt.gov.co/directorio-de-actores,https://www.instagram.com/otsusushibga?igsh=MXFweXMzN3ppc2JoMA%3D%3D&utm_source=qr
cea-bucaramanga-centro-de-ensenanza-automovilistica-orie-dac8c19d12,CENTRO DE ENSEÑANZA AUTOMOVILISTICA ORIENTE VIAL,CALLE 105 26-23 BARRIO PROVENZA,Bucaramanga,Santander,Colombia,CEA,901520535,3202340894,7.087851229734675,-73.10932635004575,approximate_not_confirmed,0.55,street_interpolation,openstreetmap_local_interpolation,"Interpolación en calle 105 entre (25.0, 0.0) y (26.0, 93.0); no confirma el negocio.",92.0,within_100m,https://www.runt.gov.co/directorio-de-actores,https://www.openstreetmap.org/copyright
cea-bucaramanga-centro-superior-de-conduccion-csc-s-a-s-0b99b17229,CENTRO SUPERIOR DE CONDUCCION CSC S.A.S,CARRERA 28 NO 56 - 46,Bucaramanga,Santander,Colombia,CEA,900342855,6991970,7.1081767082214355,-73.11190795898438,confirmed_business,0.9536,business,overture_maps_2026-06-17,Overture 196b1350-8301-4414-a714-b6e6e899ef1f; nombre comercial muy fuerte; nombre=Centro Superior de Conduccion; dirección=Calle 59 30-22; score_nombre=0.920; confianza_fuente=0.954; web=http://www.superiordeconduccion.co/; dirección RUNT y lugar comercial difieren,,anchor_not_available,https://www.runt.gov.co/directorio-de-actores,http://www.superiordeconduccion.co/
cea-bucaramanga-centro-tecnico-de-ensenanza-automovilist-5706393b8e,CENTRO TECNICO DE ENSEÑANZA AUTOMOVILISTICA AUTO RANDY,CARRERA 27 NO. 12-30,Bucaramanga,Santander,Colombia,CEA,13809739,6455697,7.135591600000001,-73.12010877499999,approximate_not_confirmed,0.55,street_interpolation,openstreetmap_local_interpolation,"Interpolación en carrera 27 entre (12.0, 27.0) y (12.0, 31.0); no confirma el negocio.",77.8,within_100m,https://www.runt.gov.co/directorio-de-actores,https://www.openstreetmap.org/copyright
cea-bucaramanga-condusan-bucaramanga-s-a-s-4645fd86d8,CONDUSAN BUCARAMANGA .S.A.S,CL 56 27 05 15,Bucaramanga,Santander,Colombia,CEA,901538523,6890080,7.10904598236084,-73.1149673461914,confirmed_address,0.9270769230769231,address,overture_maps_2026-06-17,Overture fd269009-a063-46f3-b54d-a2805e447f59; dirección exacta coincide; nombre=Grúas en bucaramanga rueda; dirección=Calle 56 27-05; score_nombre=0.588; confianza_fuente=0.393; web=https://gruasbucaramanga.com/,71.0,within_100m,https://www.runt.gov.co/directorio-de-actores,https://gruasbucaramanga.com/
cea-bucaramanga-cooperativa-de-instructores-de-automovil-914897bfaa,COOPERATIVA DE INSTRUCTORES DE AUTOMOVILISMO DE SANTANDER,CARRERA 25 34-57 BARRIO ANTONIA SANTOS,Bucaramanga,Santander,Colombia,CEA,800188808,6076518822,7.1216941,-73.1185412,confirmed_address,0.81,building,geoapify,"Candidato previo aceptado; país=Colombia, municipio=Manizales y precisión suficiente.",81.3,within_100m,https://www.runt.gov.co/directorio-de-actores,https://www.geoapify.com/geocoding-api/
cea-bucaramanga-ensenanza-automovilistica-galvis-e8fd9eaee9,ENSEÑANZA AUTOMOVILISTICA GALVIS,CARRERA 20 NO.19- 21,Bucaramanga,Santander,Colombia,CEA,1136880920,6422037,7.1293645,-73.125533,approximate_not_confirmed,0.62,street_intersection,openstreetmap_road_network,Cruce colombiano carrera 20 con calle 19; separación de vías=0.0 m; no confirma el negocio.,0.0,within_100m,https://www.runt.gov.co/directorio-de-actores,https://www.openstreetmap.org/copyright
